day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
1;153000;INTARIAN_PEPPER_ROOT;13148;4;13141;25;;;13161;12;13164;29;;;13153;0.0
1;153100;INTARIAN_PEPPER_ROOT;13134;10;;;;;13150;13;;;;;13142;0.0
1;153200;INTARIAN_PEPPER_ROOT;13155;21;13151;27;;;13164;12;;;;;13161;0.0
1;153300;INTARIAN_PEPPER_ROOT;13135;12;;;;;13149;2;13154;21;;;13143;0.0
1;153400;INTARIAN_PEPPER_ROOT;13145;12;13143;26;;;13162;27;13162;23;;;13153;0.0
1;153500;INTARIAN_PEPPER_ROOT;13144;14;13145;20;;;13161;14;13165;30;;;13152;0.0
1;153600;INTARIAN_PEPPER_ROOT;13142;14;;;;;;;;;;;13150;0.0
1;153700;INTARIAN_PEPPER_ROOT;13147;11;13145;25;;;13163;11;13169;26;;;13155;0.0
1;153800;INTARIAN_PEPPER_ROOT;;;;;;;13165;10;;;;;13157;0.0
1;153900;INTARIAN_PEPPER_ROOT;13143;15;13140;20;;;13151;12;;;;;13151;0.0
1;154000;INTARIAN_PEPPER_ROOT;;;;;;;13160;14;;;;;13152;0.0
1;154100;INTARIAN_PEPPER_ROOT;13136;12;13133;28;;;;;;;;;13144;0.0
1;154200;INTARIAN_PEPPER_ROOT;13142;14;13139;24;;;13158;15;13162;28;;;13150;0.0
1;154300;INTARIAN_PEPPER_ROOT;13136;10;13132;29;;;13152;10;13152;20;;;13144;0.0
1;154400;INTARIAN_PEPPER_ROOT;13145;11;13144;27;;;13159;2;;;;;13154;0.0
1;154500;INTARIAN_PEPPER_ROOT;13143;12;;;;;13159;11;13161;27;;;13151;0.0
1;154600;INTARIAN_PEPPER_ROOT;;;;;;;13153;14;13157;23;;;13145;0.0
1;154700;INTARIAN_PEPPER_ROOT;13145;23;13145;30;;;13165;12;;;;;13156;0.0
1;154800;INTARIAN_PEPPER_ROOT;13134;13;;;;;13151;12;13153;29;;;13143;0.0
1;154900;INTARIAN_PEPPER_ROOT;13140;24;;;;;13159;13;13161;29;;;13150;0.0
1;155000;INTARIAN_PEPPER_ROOT;13146;29;13152;22;;;13162;11;;;;;13154;0.0
1;155100;INTARIAN_PEPPER_ROOT;13142;29;13141;21;;;13161;20;13161;24;;;13151;0.0
1;155200;INTARIAN_PEPPER_ROOT;;;;;;;13161;11;;;;;13153;0.0
1;155300;INTARIAN_PEPPER_ROOT;13145;12;;;;;13161;14;13165;12;;;13153;0.0
1;155400;INTARIAN_PEPPER_ROOT;13144;13;;;;;13160;13;13164;20;13165;24;13152;0.0
1;155500;INTARIAN_PEPPER_ROOT;13148;11;13144;21;;;13164;12;13167;26;;;13156;0.0
1;155600;INTARIAN_PEPPER_ROOT;13142;29;;;;;13156;5;;;;;13151;0.0
1;155700;INTARIAN_PEPPER_ROOT;13146;25;13146;24;13148;21;13165;11;13167;21;;;13156;0.0
1;155800;INTARIAN_PEPPER_ROOT;13137;10;;;;;13153;23;;;;;13145;0.0
1;155900;INTARIAN_PEPPER_ROOT;13137;14;13135;30;;;13154;24;13156;29;;;13145;0.0
1;156000;INTARIAN_PEPPER_ROOT;13144;28;13143;29;;;13162;15;13165;21;;;13154;0.0
1;156100;INTARIAN_PEPPER_ROOT;13147;25;13147;29;;;13166;27;13169;28;;;13157;0.0
1;156200;INTARIAN_PEPPER_ROOT;13147;14;13145;28;;;13163;13;13167;24;;;13155;0.0
1;156300;INTARIAN_PEPPER_ROOT;13144;11;;;;;13161;15;13163;25;;;13153;0.0
1;156400;INTARIAN_PEPPER_ROOT;13137;15;;;;;13153;11;13155;22;;;13145;0.0
1;156500;INTARIAN_PEPPER_ROOT;;;;;;;13164;12;;;;;13156;0.0
1;156600;INTARIAN_PEPPER_ROOT;13149;11;13146;29;;;13165;12;;;;;13157;0.0
1;156700;INTARIAN_PEPPER_ROOT;13148;14;13146;21;;;13166;14;13167;30;;;13156;0.0
1;156800;INTARIAN_PEPPER_ROOT;13156;13;;;;;13169;14;13170;27;;;13159;0.0
1;156900;INTARIAN_PEPPER_ROOT;13147;11;13144;26;;;13163;11;13165;27;;;13155;0.0
1;157000;INTARIAN_PEPPER_ROOT;13142;11;13140;26;;;13160;15;;;;;13152;0.0
1;157100;INTARIAN_PEPPER_ROOT;13159;23;13154;23;;;13173;10;13176;30;;;13165;0.0
1;157200;INTARIAN_PEPPER_ROOT;13150;28;13147;27;;;13169;15;;;;;13159;0.0
1;157300;INTARIAN_PEPPER_ROOT;13144;22;13142;20;;;;;;;;;13153;0.0
1;157400;INTARIAN_PEPPER_ROOT;13151;12;13148;30;;;13169;11;;;;;13159;0.0
1;157500;INTARIAN_PEPPER_ROOT;13148;14;;;;;13164;14;13167;28;;;13156;0.0
1;157600;INTARIAN_PEPPER_ROOT;13149;12;13145;28;;;13166;22;13168;24;;;13157;0.0
1;157700;INTARIAN_PEPPER_ROOT;13147;13;13146;25;;;13156;13;13167;20;;;13156;0.0
1;157800;INTARIAN_PEPPER_ROOT;13148;13;13145;21;;;13161;2;;;;;13156;0.0
1;157900;INTARIAN_PEPPER_ROOT;13138;22;13136;21;;;13155;13;13157;30;;;13147;0.0
1;158000;INTARIAN_PEPPER_ROOT;13138;24;;;;;13157;29;13154;29;;;13148;0.0
1;158100;INTARIAN_PEPPER_ROOT;13145;15;13141;30;;;13161;12;13164;22;;;13153;0.0
1;158200;INTARIAN_PEPPER_ROOT;13156;13;13146;20;;;;;;;;;13156;0.0
1;158300;INTARIAN_PEPPER_ROOT;13147;12;13145;28;;;13165;25;13168;29;;;13156;0.0
1;158400;INTARIAN_PEPPER_ROOT;13153;3;13147;20;;;13166;10;;;;;13158;0.0
1;158500;INTARIAN_PEPPER_ROOT;13148;15;13148;25;13143;26;13166;28;;;;;13158;0.0
1;158600;INTARIAN_PEPPER_ROOT;13155;11;13145;22;;;13164;10;13165;20;;;13155;0.0
1;158700;INTARIAN_PEPPER_ROOT;13139;14;13136;28;;;13156;12;;;;;13147;0.0
1;158800;INTARIAN_PEPPER_ROOT;13140;10;13138;23;;;13156;14;13158;22;;;13148;0.0
1;158900;INTARIAN_PEPPER_ROOT;13139;10;13137;25;;;;;;;;;13147;0.0
1;159000;INTARIAN_PEPPER_ROOT;13148;12;13145;26;;;13165;20;13167;22;13170;30;13156;0.0
1;159100;INTARIAN_PEPPER_ROOT;13153;10;13151;24;;;13169;14;13171;25;;;13161;0.0
1;159200;INTARIAN_PEPPER_ROOT;13146;14;13143;21;;;13162;13;13165;29;;;13154;0.0
1;159300;INTARIAN_PEPPER_ROOT;13148;13;13145;24;;;13164;11;13167;28;;;13156;0.0
1;159400;INTARIAN_PEPPER_ROOT;13150;11;13147;30;;;13167;12;13168;21;;;13158;0.0
1;159500;INTARIAN_PEPPER_ROOT;13151;11;;;;;13167;11;;;;;13159;0.0
1;159600;INTARIAN_PEPPER_ROOT;13146;13;13143;25;;;13163;13;;;;;13154;0.0
1;159700;INTARIAN_PEPPER_ROOT;13148;14;13147;22;;;13166;30;13168;26;;;13156;0.0
1;159800;INTARIAN_PEPPER_ROOT;13151;10;13148;29;;;13160;12;13169;24;;;13159;0.0
1;159900;INTARIAN_PEPPER_ROOT;13153;10;;;;;13169;11;13171;28;;;13161;0.0
1;160000;INTARIAN_PEPPER_ROOT;13146;15;13143;27;;;13165;29;13164;22;;;13155;0.0
1;160100;INTARIAN_PEPPER_ROOT;13152;4;13147;23;;;13164;12;13170;22;;;13159;0.0
1;160200;INTARIAN_PEPPER_ROOT;13151;11;13149;29;;;13160;13;13169;22;;;13159;0.0
1;160300;INTARIAN_PEPPER_ROOT;13148;11;13150;27;;;13165;13;;;;;13157;0.0
1;160400;INTARIAN_PEPPER_ROOT;13151;14;;;;;13167;15;13169;22;;;13159;0.0
1;160500;INTARIAN_PEPPER_ROOT;13147;26;;;;;13165;15;;;;;13157;0.0
1;160600;INTARIAN_PEPPER_ROOT;13148;14;13146;27;;;13165;13;;;;;13157;0.0
1;160700;INTARIAN_PEPPER_ROOT;13148;12;13146;22;;;13164;10;13166;20;;;13156;0.0
1;160800;INTARIAN_PEPPER_ROOT;13149;11;13156;24;;;13168;21;13170;27;;;13159;0.0
1;160900;INTARIAN_PEPPER_ROOT;13151;10;13148;24;;;13167;10;13169;28;;;13159;0.0
1;161000;INTARIAN_PEPPER_ROOT;13155;14;13149;20;;;13168;12;13170;25;;;13160;0.0
1;161100;INTARIAN_PEPPER_ROOT;13143;12;13139;28;;;13159;13;;;;;13151;0.0
1;161200;INTARIAN_PEPPER_ROOT;13161;15;;;;;13179;11;13181;14;;;13170;0.0
1;161300;INTARIAN_PEPPER_ROOT;13142;14;;;;;13158;14;;;;;13150;0.0
1;161400;INTARIAN_PEPPER_ROOT;13150;10;13148;27;;;13166;12;13168;20;;;13158;0.0
1;161500;INTARIAN_PEPPER_ROOT;13143;12;13141;29;;;13161;23;13161;30;;;13151;0.0
1;161600;INTARIAN_PEPPER_ROOT;13157;15;13146;25;;;13167;13;13167;23;;;13157;0.0
1;161700;INTARIAN_PEPPER_ROOT;13151;11;13153;29;;;13169;10;13172;20;;;13160;0.0
1;161800;INTARIAN_PEPPER_ROOT;13147;23;13145;21;;;13165;29;;;;;13156;0.0
1;161900;INTARIAN_PEPPER_ROOT;13154;10;;;;;13171;22;13173;28;;;13162;0.0
1;162000;INTARIAN_PEPPER_ROOT;13155;26;13152;23;;;13172;13;13177;27;;;13164;0.0
1;162100;INTARIAN_PEPPER_ROOT;13154;8;13147;22;;;13167;25;13169;24;;;13158;0.0
1;162200;INTARIAN_PEPPER_ROOT;13149;26;13147;22;;;13168;10;13170;27;;;13159;0.0
1;162300;INTARIAN_PEPPER_ROOT;13162;14;13150;24;;;13170;13;13173;27;;;13162;0.0
1;162400;INTARIAN_PEPPER_ROOT;13150;11;;;;;13167;11;13169;21;;;13158;0.0
1;162500;INTARIAN_PEPPER_ROOT;13150;14;13149;23;13144;20;13167;11;13170;12;;;13159;0.0
1;162600;INTARIAN_PEPPER_ROOT;13146;20;;;;;13164;12;13165;24;;;13155;0.0
1;162700;INTARIAN_PEPPER_ROOT;13151;26;13149;26;;;13168;11;13172;24;;;13160;0.0
1;162800;INTARIAN_PEPPER_ROOT;13151;14;13148;23;;;13167;13;;;;;13159;0.0
1;162900;INTARIAN_PEPPER_ROOT;13153;13;13150;28;;;13169;15;13171;26;;;13161;0.0
1;163000;INTARIAN_PEPPER_ROOT;13153;12;;;;;13171;29;13173;14;;;13161;0.0
1;163100;INTARIAN_PEPPER_ROOT;13155;11;;;;;13171;14;13174;24;;;13163;0.0
1;163200;INTARIAN_PEPPER_ROOT;13144;14;;;;;13163;20;13164;30;;;13153;0.0
1;163300;INTARIAN_PEPPER_ROOT;13151;11;;;;;13168;10;13170;21;;;13159;0.0
1;163400;INTARIAN_PEPPER_ROOT;13142;13;;;;;13160;10;13162;27;;;13152;0.0
1;163500;INTARIAN_PEPPER_ROOT;13152;14;13150;27;;;13168;15;;;;;13160;0.0
1;163600;INTARIAN_PEPPER_ROOT;13152;11;13150;21;;;13169;15;13170;23;;;13160;0.0
1;163700;INTARIAN_PEPPER_ROOT;13163;15;;;;;13171;12;13173;24;;;13163;0.0
1;163800;INTARIAN_PEPPER_ROOT;13157;12;;;;;13173;11;13175;25;;;13165;0.0
1;163900;INTARIAN_PEPPER_ROOT;13155;12;;;;;13171;10;13175;27;;;13163;0.0
1;164000;INTARIAN_PEPPER_ROOT;13152;13;13150;24;;;13168;15;13170;23;;;13160;0.0
1;164100;INTARIAN_PEPPER_ROOT;13158;10;;;;;13174;10;13177;25;;;13166;0.0
1;164200;INTARIAN_PEPPER_ROOT;13153;12;13149;22;;;13169;14;;;;;13161;0.0
1;164300;INTARIAN_PEPPER_ROOT;13152;10;13149;24;;;13168;11;13171;26;;;13160;0.0
1;164400;INTARIAN_PEPPER_ROOT;13155;22;13154;11;;;13172;13;;;;;13164;0.0
1;164500;INTARIAN_PEPPER_ROOT;13147;14;13144;11;;;13164;29;13165;28;;;13155;0.0
1;164600;INTARIAN_PEPPER_ROOT;13160;13;13156;21;;;13176;12;;;;;13168;0.0
1;164700;INTARIAN_PEPPER_ROOT;13157;13;13155;24;;;13174;26;13175;30;;;13165;0.0
1;164800;INTARIAN_PEPPER_ROOT;13151;14;13148;14;;;13169;14;13172;22;;;13161;0.0
1;164900;INTARIAN_PEPPER_ROOT;13158;15;;;;;13174;14;;;;;13166;0.0
1;165000;INTARIAN_PEPPER_ROOT;13156;11;13153;30;;;13173;10;;;;;13164;0.0
1;165100;INTARIAN_PEPPER_ROOT;13147;12;13153;30;;;13163;13;;;;;13155;0.0
1;165200;INTARIAN_PEPPER_ROOT;13162;10;;;;;13172;28;13173;25;;;13162;0.0
1;165300;INTARIAN_PEPPER_ROOT;13157;13;;;;;13173;14;13176;25;;;13165;0.0
1;165400;INTARIAN_PEPPER_ROOT;13157;15;13154;24;;;13173;15;;;;;13165;0.0
1;165500;INTARIAN_PEPPER_ROOT;13158;13;;;;;13172;25;13173;28;;;13162;0.0
1;165600;INTARIAN_PEPPER_ROOT;13156;13;13154;29;;;13173;15;;;;;13164;0.0
1;165700;INTARIAN_PEPPER_ROOT;13153;11;13152;20;;;13170;15;13173;25;;;13161;0.0
1;165800;INTARIAN_PEPPER_ROOT;13153;7;13144;24;;;13164;12;13167;25;;;13156;0.0
1;165900;INTARIAN_PEPPER_ROOT;13153;13;13150;27;13145;23;13171;24;;;;;13161;0.0
1;166000;INTARIAN_PEPPER_ROOT;13155;13;13152;22;;;13173;22;13173;22;;;13163;0.0
1;166100;INTARIAN_PEPPER_ROOT;13158;10;13155;20;;;13174;13;13178;29;;;13166;0.0
1;166200;INTARIAN_PEPPER_ROOT;13160;14;;;;;13176;14;13178;29;;;13168;0.0
1;166300;INTARIAN_PEPPER_ROOT;;;;;;;13176;11;13180;25;;;13168;0.0
1;166400;INTARIAN_PEPPER_ROOT;;;;;;;13161;10;;;;;13161;0.0
1;166500;INTARIAN_PEPPER_ROOT;13149;15;;;;;;;;;;;13157;0.0
1;166600;INTARIAN_PEPPER_ROOT;13152;14;13149;29;;;13169;24;;;;;13160;0.0
1;166700;INTARIAN_PEPPER_ROOT;13153;28;;;;;13167;11;;;;;13162;0.0
1;166800;INTARIAN_PEPPER_ROOT;;;;;;;13176;10;13179;21;13185;22;13168;0.0
1;166900;INTARIAN_PEPPER_ROOT;13155;11;;;;;13171;10;13174;29;;;13163;0.0
1;167000;INTARIAN_PEPPER_ROOT;13147;30;13154;23;;;13165;10;13168;10;;;13157;0.0
1;167100;INTARIAN_PEPPER_ROOT;13152;5;13146;27;;;13165;14;13168;23;;;13157;0.0
1;167200;INTARIAN_PEPPER_ROOT;13154;13;13152;24;;;13172;27;;;;;13163;0.0
1;167300;INTARIAN_PEPPER_ROOT;13160;15;13157;28;;;13173;3;;;;;13169;0.0
1;167400;INTARIAN_PEPPER_ROOT;13157;10;13154;28;13152;24;13176;24;;;;;13165;0.0
1;167500;INTARIAN_PEPPER_ROOT;13159;30;;;;;13176;10;;;;;13168;0.0
1;167600;INTARIAN_PEPPER_ROOT;13157;15;13154;24;;;13173;14;13175;20;13181;23;13165;0.0
1;167700;INTARIAN_PEPPER_ROOT;13156;14;13155;23;;;13173;11;;;;;13165;0.0
1;167800;INTARIAN_PEPPER_ROOT;13156;11;;;;;13173;21;13175;14;;;13164;0.0
1;167900;INTARIAN_PEPPER_ROOT;13156;11;13154;30;;;13173;11;13176;30;;;13165;0.0
1;168000;INTARIAN_PEPPER_ROOT;13155;13;13153;21;;;13172;10;13175;20;;;13164;0.0
1;168100;INTARIAN_PEPPER_ROOT;13158;11;13155;24;;;13174;13;13177;28;;;13166;0.0
1;168200;INTARIAN_PEPPER_ROOT;13160;15;13157;28;;;13176;11;13178;26;;;13168;0.0
1;168300;INTARIAN_PEPPER_ROOT;13158;30;;;;;13175;13;;;;;13167;0.0
1;168400;INTARIAN_PEPPER_ROOT;13169;14;13158;22;;;13177;14;13181;28;13183;23;13169;0.0
1;168500;INTARIAN_PEPPER_ROOT;13163;5;;;;;13177;10;13179;30;;;13167;0.0
1;168600;INTARIAN_PEPPER_ROOT;13162;12;13158;24;;;13178;11;13172;24;;;13170;0.0
1;168700;INTARIAN_PEPPER_ROOT;13159;14;13155;24;13154;28;13176;20;13177;20;;;13167;0.0
1;168800;INTARIAN_PEPPER_ROOT;13160;11;13157;27;;;13176;11;;;;;13168;0.0
1;168900;INTARIAN_PEPPER_ROOT;13149;13;;;;;13165;13;13167;25;;;13157;0.0
1;169000;INTARIAN_PEPPER_ROOT;13160;10;13157;30;;;13176;12;13170;22;;;13168;0.0
1;169100;INTARIAN_PEPPER_ROOT;13157;15;;;;;13173;14;13174;27;;;13165;0.0
1;169200;INTARIAN_PEPPER_ROOT;13158;11;13159;22;;;13174;13;13180;24;;;13166;0.0
1;169300;INTARIAN_PEPPER_ROOT;13163;14;;;;;13179;12;13182;27;;;13171;0.0
1;169400;INTARIAN_PEPPER_ROOT;13160;11;13157;28;;;13176;11;;;;;13168;0.0
1;169500;INTARIAN_PEPPER_ROOT;;;;;;;13175;14;13176;22;;;13166;0.0
1;169600;INTARIAN_PEPPER_ROOT;13152;12;13149;28;;;13168;12;13171;11;;;13160;0.0
1;169700;INTARIAN_PEPPER_ROOT;13150;12;;;;;13167;10;13169;24;;;13158;0.0
1;169800;INTARIAN_PEPPER_ROOT;13161;29;13159;28;;;13179;14;13180;24;;;13170;0.0
1;169900;INTARIAN_PEPPER_ROOT;13161;10;13158;28;;;13177;13;13172;21;;;13169;0.0
1;170000;INTARIAN_PEPPER_ROOT;13152;11;13151;24;;;13169;11;13170;23;;;13160;0.0
1;170100;INTARIAN_PEPPER_ROOT;13160;11;13165;20;;;13178;26;13179;29;;;13168;0.0
1;170200;INTARIAN_PEPPER_ROOT;13161;14;;;;;13177;15;13180;30;;;13169;0.0
1;170300;INTARIAN_PEPPER_ROOT;13164;8;13156;22;;;13173;3;13180;21;;;13168;0.0
1;170400;INTARIAN_PEPPER_ROOT;13161;10;13157;23;;;13177;13;;;;;13169;0.0
1;170500;INTARIAN_PEPPER_ROOT;13151;15;13149;29;;;13167;13;13170;24;;;13159;0.0
1;170600;INTARIAN_PEPPER_ROOT;13161;15;13160;24;;;13179;10;13181;23;;;13169;0.0
1;170700;INTARIAN_PEPPER_ROOT;13160;14;;;;;13176;14;13179;26;;;13168;0.0
1;170800;INTARIAN_PEPPER_ROOT;13165;15;13163;21;;;;;;;;;13173;0.0
1;170900;INTARIAN_PEPPER_ROOT;13169;13;13159;26;;;13177;10;;;;;13169;0.0
1;171000;INTARIAN_PEPPER_ROOT;13161;4;13156;10;;;13175;12;13177;27;;;13167;0.0
1;171100;INTARIAN_PEPPER_ROOT;13162;13;;;;;13179;15;13180;20;;;13170;0.0
1;171200;INTARIAN_PEPPER_ROOT;13155;15;13153;29;;;13173;23;13175;30;;;13163;0.0
1;171300;INTARIAN_PEPPER_ROOT;13162;21;13161;29;;;13179;10;13182;23;;;13171;0.0
1;171400;INTARIAN_PEPPER_ROOT;13159;15;;;;;13176;13;;;;;13168;0.0
1;171500;INTARIAN_PEPPER_ROOT;13162;15;13159;22;;;13180;13;;;;;13170;0.0
1;171600;INTARIAN_PEPPER_ROOT;13161;13;13150;24;;;13170;12;;;;;13161;0.0
1;171700;INTARIAN_PEPPER_ROOT;13159;15;13157;23;;;13177;27;13177;27;;;13167;0.0
1;171800;INTARIAN_PEPPER_ROOT;;;;;;;13179;11;13180;29;;;13171;0.0
1;171900;INTARIAN_PEPPER_ROOT;13163;12;;;;;13179;15;;;;;13171;0.0
1;172000;INTARIAN_PEPPER_ROOT;13162;10;13159;29;;;13179;14;13182;20;;;13170;0.0
1;172100;INTARIAN_PEPPER_ROOT;13160;13;13156;26;;;13176;12;13178;28;;;13168;0.0
1;172200;INTARIAN_PEPPER_ROOT;13164;12;;;;;13181;14;13183;23;13186;27;13172;0.0
1;172300;INTARIAN_PEPPER_ROOT;13153;13;13151;27;;;;;;;;;13163;0.0
1;172400;INTARIAN_PEPPER_ROOT;13160;10;;;;;13171;9;13178;25;;;13168;0.0
1;172500;INTARIAN_PEPPER_ROOT;13164;3;13165;27;;;13177;12;13178;24;;;13168;0.0
1;172600;INTARIAN_PEPPER_ROOT;13164;14;13162;30;;;13181;11;13183;22;;;13173;0.0
1;172700;INTARIAN_PEPPER_ROOT;13154;12;13152;26;13149;21;13170;12;;;;;13162;0.0
1;172800;INTARIAN_PEPPER_ROOT;13153;13;13150;30;;;13169;10;;;;;13161;0.0
1;172900;INTARIAN_PEPPER_ROOT;13153;11;;;;;13172;23;13173;28;;;13163;0.0
1;173000;INTARIAN_PEPPER_ROOT;13151;23;13152;23;;;13170;10;;;;;13162;0.0
1;173100;INTARIAN_PEPPER_ROOT;13161;15;13160;25;;;13178;10;;;;;13170;0.0
1;173200;INTARIAN_PEPPER_ROOT;13154;10;13153;30;;;13171;14;;;;;13163;0.0
1;173300;INTARIAN_PEPPER_ROOT;13165;13;;;;;13182;11;;;;;13174;0.0
1;173400;INTARIAN_PEPPER_ROOT;13161;14;13160;21;;;13178;10;13182;20;;;13169;0.0
1;173500;INTARIAN_PEPPER_ROOT;13163;30;13161;11;;;;;;;;;13172;0.0
1;173600;INTARIAN_PEPPER_ROOT;13161;14;;;;;13177;15;;;;;13169;0.0
1;173700;INTARIAN_PEPPER_ROOT;13168;15;;;;;13185;23;13186;22;;;13176;0.0
1;173800;INTARIAN_PEPPER_ROOT;13160;14;;;;;13177;13;;;;;13168;0.0
1;173900;INTARIAN_PEPPER_ROOT;13161;11;13159;25;;;13177;10;13180;25;;;13169;0.0
1;174000;INTARIAN_PEPPER_ROOT;;;;;;;13177;5;13184;26;;;13175;0.0
1;174100;INTARIAN_PEPPER_ROOT;13158;13;13156;21;;;13176;25;13178;30;;;13166;0.0
1;174200;INTARIAN_PEPPER_ROOT;13166;28;13165;22;;;13180;5;;;;;13175;0.0
1;174300;INTARIAN_PEPPER_ROOT;13157;14;13155;22;;;13174;11;;;;;13166;0.0
1;174400;INTARIAN_PEPPER_ROOT;13155;11;13153;26;;;13173;15;;;;;13165;0.0
1;174500;INTARIAN_PEPPER_ROOT;13163;10;13160;29;;;13179;10;13182;23;;;13171;0.0
1;174600;INTARIAN_PEPPER_ROOT;13155;13;13153;30;;;13173;10;13174;25;;;13163;0.0
1;174700;INTARIAN_PEPPER_ROOT;13165;15;;;;;13181;10;;;;;13173;0.0
1;174800;INTARIAN_PEPPER_ROOT;13155;13;13153;10;;;;;;;;;13164;0.0
1;174900;INTARIAN_PEPPER_ROOT;13161;11;13159;26;;;13177;12;;;;;13169;0.0
1;175000;INTARIAN_PEPPER_ROOT;13163;24;;;;;13180;12;13182;29;;;13172;0.0
1;175100;INTARIAN_PEPPER_ROOT;13162;12;13160;20;;;13179;28;13181;25;;;13170;0.0
1;175200;INTARIAN_PEPPER_ROOT;13166;12;;;;;13182;15;13185;25;;;13174;0.0
1;175300;INTARIAN_PEPPER_ROOT;13162;29;;;;;13180;12;13181;20;;;13171;0.0
1;175400;INTARIAN_PEPPER_ROOT;13165;10;;;;;13180;25;13184;25;;;13174;0.0
1;175500;INTARIAN_PEPPER_ROOT;13164;11;13162;30;;;13181;30;13182;25;;;13172;0.0
1;175600;INTARIAN_PEPPER_ROOT;13161;20;;;;;13178;14;13180;25;;;13170;0.0
1;175700;INTARIAN_PEPPER_ROOT;13165;11;;;;;13182;13;13184;22;;;13174;0.0
1;175800;INTARIAN_PEPPER_ROOT;13160;14;13158;30;;;13177;14;13180;28;;;13168;0.0
1;175900;INTARIAN_PEPPER_ROOT;13155;13;13153;27;;;13173;14;;;;;13165;0.0
1;176000;INTARIAN_PEPPER_ROOT;13176;12;13173;20;;;13192;12;13194;22;;;13184;0.0
1;176100;INTARIAN_PEPPER_ROOT;13168;21;;;;;13186;12;;;;;13178;0.0
1;176200;INTARIAN_PEPPER_ROOT;13162;25;13160;28;;;13180;12;13183;24;;;13172;0.0
1;176300;INTARIAN_PEPPER_ROOT;13170;10;;;;;13183;30;13185;22;;;13174;0.0
1;176400;INTARIAN_PEPPER_ROOT;13172;30;13171;29;;;13190;23;;;;;13181;0.0
1;176500;INTARIAN_PEPPER_ROOT;13164;15;13160;27;;;13180;11;13182;26;;;13172;0.0
1;176600;INTARIAN_PEPPER_ROOT;13164;30;;;;;13182;12;13186;20;;;13174;0.0
1;176700;INTARIAN_PEPPER_ROOT;13158;12;;;;;13167;15;13176;20;;;13166;0.0
1;176800;INTARIAN_PEPPER_ROOT;13166;12;13164;20;;;13183;11;13186;28;;;13174;0.0
1;176900;INTARIAN_PEPPER_ROOT;13170;12;;;;;13187;30;13189;28;;;13178;0.0
1;177000;INTARIAN_PEPPER_ROOT;13164;30;13164;20;;;13182;13;13185;20;;;13174;0.0
1;177100;INTARIAN_PEPPER_ROOT;13171;11;;;;;13189;10;13191;14;;;13179;0.0
1;177200;INTARIAN_PEPPER_ROOT;13170;2;13170;29;;;13185;11;13187;13;;;13176;0.0
1;177300;INTARIAN_PEPPER_ROOT;;;;;;;13185;12;13187;22;;;13176;0.0
1;177400;INTARIAN_PEPPER_ROOT;13162;10;13156;29;;;13175;12;13177;21;;;13166;0.0
1;177500;INTARIAN_PEPPER_ROOT;13161;10;13158;30;;;13180;28;13179;25;;;13170;0.0
1;177600;INTARIAN_PEPPER_ROOT;13161;10;13158;25;;;13177;12;13180;20;;;13169;0.0
1;177700;INTARIAN_PEPPER_ROOT;13172;11;;;;;13184;14;13187;30;;;13175;0.0
1;177800;INTARIAN_PEPPER_ROOT;13173;14;13171;22;;;13189;10;13183;20;13198;25;13181;0.0
1;177900;INTARIAN_PEPPER_ROOT;13165;11;;;;;13183;14;13184;23;;;13173;0.0
1;178000;INTARIAN_PEPPER_ROOT;13168;12;;;;;13184;14;13187;30;;;13176;0.0
1;178100;INTARIAN_PEPPER_ROOT;13169;29;13169;23;;;13187;10;;;;;13179;0.0
1;178200;INTARIAN_PEPPER_ROOT;13166;10;13155;26;;;13175;10;13177;26;;;13167;0.0
1;178300;INTARIAN_PEPPER_ROOT;13168;15;;;;;13184;13;13186;30;;;13176;0.0
1;178400;INTARIAN_PEPPER_ROOT;13165;10;13165;26;;;13183;15;;;;;13175;0.0
1;178500;INTARIAN_PEPPER_ROOT;13174;6;13165;22;;;13183;11;13184;23;;;13175;0.0
1;178600;INTARIAN_PEPPER_ROOT;13165;3;;;;;13179;26;13180;21;13185;21;13170;0.0
1;178700;INTARIAN_PEPPER_ROOT;13176;13;13165;24;;;13184;14;13186;27;;;13176;0.0
1;178800;INTARIAN_PEPPER_ROOT;13164;10;;;;;13177;13;13179;28;;;13169;0.0
1;178900;INTARIAN_PEPPER_ROOT;13171;15;13177;24;;;13187;11;13189;23;;;13179;0.0
1;179000;INTARIAN_PEPPER_ROOT;13169;14;;;;;13185;12;;;;;13177;0.0
1;179100;INTARIAN_PEPPER_ROOT;13171;30;13170;27;;;13188;15;;;;;13180;0.0
1;179200;INTARIAN_PEPPER_ROOT;13162;14;13158;26;;;13178;15;13179;28;;;13170;0.0
1;179300;INTARIAN_PEPPER_ROOT;13168;11;;;;;13186;11;13187;21;;;13176;0.0
1;179400;INTARIAN_PEPPER_ROOT;13168;12;;;;;13187;30;13187;21;;;13176;0.0
1;179500;INTARIAN_PEPPER_ROOT;13171;12;13168;15;;;13187;12;;;;;13179;0.0
1;179600;INTARIAN_PEPPER_ROOT;13166;25;13166;23;;;13184;15;;;;;13176;0.0
